peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,T1,T2,pi2pi_pr,pi2pi_po,annotation
378128,378072.0,378165.0,1.3649811298603396,-1.2185229707453393,0.30667163330797026,-0.8927031620356647,1.0583094965523694,-1.5251946040533095,-0.6938848942553555,0.22467096914324955,0.2890625,0.7265625,0.8920000000000528,0.8600000000001273,N
378343,378289.0,378378.0,1.3848108880594021,-1.2063178723645642,0.3391447951240885,-0.8711065769095965,1.0456660929353137,-1.5454626674886527,-0.6766039160522079,0.24490332799112188,0.2734375,0.6953125,0.8600000000001273,0.7919999999999163,N
378541,378491.0,378574.0,1.3877124639085652,-1.1966918539413962,0.39889822512658896,-0.8623485664824618,0.9888142387819763,-1.5955900790679851,-0.6197169634945097,0.28745019988007536,0.2578125,0.6484375,0.7919999999999163,0.7840000000001055,N
378737,378687.0,378770.0,1.3702633148537886,-1.2389038609232526,0.4133623613844551,-0.9041356121071135,0.9569009534693336,-1.6522662223077076,-0.5791445352752157,0.30166637091102605,0.2578125,0.6484375,0.7840000000001055,0.9359999999999218,N
378971,378912.0,379009.0,1.369576986646213,-1.202754653667766,0.2779878054251983,-0.8781942639187027,1.0915891812210148,-1.4807424590929643,-0.7371904374847689,0.20297347877166663,0.296875,0.7578125,0.9359999999999218,0.9079999999999018,N
379198,379141.0,379236.0,1.3521939621743473,-1.2225443557390343,0.28144127569130784,-0.9041190760629972,1.0707526864830395,-1.5039856314303421,-0.7119434282525138,0.20813676407691262,0.296875,0.7421875,0.9079999999999018,0.8920000000000528,N
379421,379365.0,379458.0,1.3718323265101697,-1.2147146636819912,0.295874781430616,-0.8854687560630146,1.0759575450795538,-1.5105894451126072,-0.7122766206004745,0.21567853134303774,0.2890625,0.7265625,0.8920000000000528,0.8399999999999181,N
379631,379578.0,379666.0,1.386772460285984,-1.202301296017762,0.33324286620151766,-0.8669780590896793,1.0535295940844664,-1.5355441622192796,-0.6860952748905829,0.24030104126295915,0.2734375,0.6875,0.8399999999999181,0.7720000000001619,N
379824,379775.0,379857.0,1.3852429168297922,-1.1908022129036697,0.3902378609619189,-0.8596342189779168,0.9950050558678732,-1.5810400738655885,-0.6293357596149477,0.2817107788249881,0.2578125,0.640625,0.7720000000001619,0.7599999999999909,N
380014,379966.0,380047.0,1.3708261095599967,-1.231501748451261,0.4308651428272461,-0.8983646721220858,0.9399609667327506,-1.662366891278507,-0.5654353269811802,0.3143105750776397,0.2578125,0.6328125,0.7599999999999909,0.9279999999998836,N
380246,380188.0,380284.0,1.3775053168501685,-1.2083552522900733,0.2887356066126754,-0.8772055087621171,1.0887697102374931,-1.4970908589027487,-0.7272569355179129,0.20960761681334492,0.296875,0.75,0.9279999999998836,0.9440000000001874,N
380482,380424.0,380521.0,1.3067101825365457,-1.2133405793036056,0.24475859440474396,-0.9285460506233342,1.0619515881318018,-1.4580991737083495,-0.728312317351477,0.1873090128750861,0.3046875,0.7578125,0.9440000000001874,0.97199999999998,N
380725,380665.0,380764.0,1.269214743453471,-1.1899270136215694,0.21798706646117583,-0.937530090758193,1.0512276769922952,-1.4079140800827452,-0.746656128995111,0.17174955427010224,0.3046875,0.7734375,0.97199999999998,0.9919999999999618,N
380973,380912.0,381013.0,1.2546041574527576,-1.1645187916183122,0.20762891095324226,-0.9281961841913969,1.0469752464995152,-1.3721477025715545,-0.7630193488189132,0.16549356202899446,0.3125,0.7890625,0.9919999999999618,0.9479999999998654,N
381210,381152.0,381249.0,1.3026395465320493,-1.1824882894963278,0.24971446400214167,-0.9077632355354218,1.0529250825299077,-1.4322027534984694,-0.7351787866333221,0.19169882003578328,0.3046875,0.7578125,0.9479999999998654,0.9080000000001291,N
381437,381380.0,381474.0,1.3535324354152038,-1.2074310807427775,0.29051859162148447,-0.8920592142089236,1.0630138437937193,-1.497949672364262,-0.7096459002630779,0.21463733267120874,0.2890625,0.734375,0.9080000000001291,0.8719999999998436,N
381655,381600.0,381691.0,1.355267629808975,-1.227106315039361,0.3272749622898941,-0.9054346817184158,1.027992667519081,-1.5543812773292551,-0.6613516789686135,0.24148364137939568,0.28125,0.7109375,0.8719999999998436,0.9240000000002055,N
381886,381828.0,381924.0,1.3453578985076649,-1.2257817873401546,0.2832902385391296,-0.9111194788389396,1.0620676599685352,-1.5090720258792842,-0.7037885811644444,0.21056868128054895,0.296875,0.75,0.9240000000002055,0.94399999999996,N
382122,382064.0,382161.0,1.3077870399328755,-1.2108286636814418,0.24490227811669577,-0.9258607301564862,1.0628847618161796,-1.4557309417981377,-0.7301381947018937,0.18726464679544907,0.3046875,0.7578125,0.94399999999996,0.9639999999999418,N
382363,382304.0,382402.0,1.2984850316325434,-1.1897100992553717,0.243527780696521,-0.9162293521085781,1.0549572509360223,-1.4332378799518928,-0.7360657052766651,0.18754762262476093,0.3046875,0.765625,0.9639999999999418,0.9320000000000164,N
382596,382539.0,382635.0,1.3251049716722798,-1.2016497986383943,0.25881616414996117,-0.9068336655034315,1.0662888075223187,-1.4604659627883554,-0.7301017857934432,0.19531748026221327,0.3046875,0.75,0.9320000000000164,0.9079999999999018,N
382823,382766.0,382859.0,1.3654383911514525,-1.2027501241017307,0.2958221189084463,-0.8808527223901114,1.0696162722430063,-1.4985722430101769,-0.7137568957599747,0.21664992051306262,0.28125,0.7265625,0.9079999999999018,0.8040000000000873,N
383024,383165.0,383233.0,1.275319411082404,-1.2970617182355788,0.39186562314990786,-1.0170485189547311,0.8834537879324962,-1.6889273413854866,-0.5230857280146628,0.3072686103141166,1.6328125,0.53125,0.8040000000000873,0.7560000000000855,N
383213,383165.0,383233.0,2.4201309965000535,-1.2970617182355788,0.39186562314990786,-0.5359469053994863,2.0282653733501457,-1.6889273413854866,-1.2009192602011451,0.16191917863810526,0.15625,0.53125,0.7560000000000855,0.8479999999999563,N
383425,383625.0,383660.0,0.9496855603992737,-0.0037041905724002357,0.23368217724896917,-0.0039004389735513016,0.7160033831503045,-0.2373863678213694,-3.016194188914374,0.24606268326405092,1.8359375,0.2734375,0.8479999999999563,0.88799999999992,N
383647,383625.0,383660.0,1.480294896901829,-0.0037041905724002357,0.23368217724896917,-0.002502332866345004,1.2466127196528598,-0.2373863678213694,-5.251408204665409,0.15786190828466162,0.1015625,0.2734375,0.88799999999992,0.8279999999999745,N
383854,383808.0,383906.0,1.1817577665875698,-1.7207694388202242,0.17143917117520627,-1.4561101161950458,1.0103185954123635,-1.8922086099954305,-0.5339361580300617,0.14507133020183322,0.40625,0.765625,0.8279999999999745,0.8320000000001073,N
384062,384008.0,384105.0,1.4763055804698646,-1.288164142710826,0.2008894265448174,-0.8725592856601146,1.2754161539250473,-1.4890535692556433,-0.8565280526224518,0.13607577536954119,0.3359375,0.7578125,0.8320000000001073,0.8119999999998981,N
384265,384248.0,384304.0,1.2454566977105825,0.7716201093447498,0.2596427172054772,0.619547922270725,0.9858139805051054,0.5119773921392725,1.9255029531400396,0.20847189443258557,0.3046875,0.4375,0.8119999999998981,0.7400000000000091,N
384450,384569.0,384653.0,0.9449567939983033,-1.6806746073044394,-0.14344329529667277,-1.7785729654296312,1.0884000892949761,-1.5372313120077665,-0.7080262292298904,-0.15179878721199005,1.5859375,0.65625,0.7400000000000091,0.7239999999999327,N
384631,384569.0,384653.0,1.5839439358559997,-1.6806746073044394,-0.14344329529667277,-1.061069504582032,1.7273872311526723,-1.5372313120077665,-1.1237002640133218,-0.09056084123277552,0.171875,0.65625,0.7239999999999327,0.7360000000001037,N
384815,384846.0,384914.0,0.8476167538638597,-0.2374339819057946,-0.5987983535909187,-0.2801195007336183,1.4464151074547784,0.36136437168512414,4.002650014194305,-0.7064494075433234,0.7734375,0.53125,0.7360000000001037,0.7680000000000291,N
385007,384958.0,385064.0,1.4015761271368954,-0.9681597535536087,0.21026251679653493,-0.6907650143352122,1.1913136103403605,-1.1784222703501437,-1.010939491143855,0.15001862027006263,0.4453125,0.828125,0.7680000000000291,0.7999999999999545,N
385207,385156.0,385242.0,1.296096068662185,-1.2683831104989256,0.38242526575032443,-0.9786181296021796,0.9136708029118605,-1.65080837624925,-0.5534687223890778,0.29505935169223935,0.2734375,0.671875,0.7999999999999545,0.7319999999999709,N
385390,385452.0,385492.0,1.2466763183915555,-0.8682971935818282,-0.7817425304540218,-0.6964896828248838,2.028418848845577,-0.08655466312780646,-23.435119213050573,-0.6270613461741338,0.796875,0.3125,0.7319999999999709,0.7760000000000673,N
385584,385533.0,385617.0,1.4013323442179557,-1.4207612618715948,0.3921183983220303,-1.0138646037350132,1.0092139458959255,-1.8128796601936252,-0.5566910854899967,0.2798182743301059,0.2578125,0.65625,0.7760000000000673,0.7760000000000673,N
385778,385729.0,385811.0,1.4087258256816315,-1.218132087102766,0.41910970334769676,-0.8647048736494598,0.9896161223339348,-1.6372417904504628,-0.6044410349809459,0.2975097749378625,0.2578125,0.640625,0.7760000000000673,0.7759999999998399,N
385972,385923.0,386003.0,1.3792686266542866,-1.2348634109588679,0.5465671100873484,-0.8953030519908912,0.8327015165669382,-1.7814305210462162,-0.46743418097378336,0.3962731403621967,0.2421875,0.625,0.7759999999998399,0.7599999999999909,N
386162,386114.0,386206.0,1.6802870239994947,-1.5932576592317358,0.07610404038829577,-0.9482056556262586,1.604182983611199,-1.6693616996200316,-0.96095590546754,0.04529228596144813,0.34375,0.71875,0.7599999999999909,0.7720000000001619,N
386355,386301.0,386419.0,1.378383040437278,-1.2403647290053794,-0.1379554683025001,-0.8998694068463627,1.5163385087397783,-1.1024092607028793,-1.3754769329250591,-0.1000850012335723,0.5,0.921875,0.7720000000001619,0.7559999999998581,N
386544,386681.0,386817.0,1.1764226528089923,-1.3930585765973478,-0.4330357983150914,-1.184148038352615,1.6094584511240837,-0.9600227782822564,-1.6764794414605928,-0.3680954266573448,2.1328125,1.0625,0.7559999999998581,0.7760000000000673,N
386738,386681.0,386817.0,1.4406843000985092,-1.3930585765973478,-0.4330357983150914,-0.9669422902034089,1.8737200984136007,-0.9600227782822564,-1.9517454593798274,-0.30057646792255727,0.6171875,1.0625,0.7760000000000673,0.7880000000000109,N
386935,386885.0,387009.0,1.6517254450010876,-1.4764126761184562,-0.29519671548653986,-0.8938608293447244,1.9469221604876275,-1.1812159606319164,-1.6482355685797545,-0.17872020824038676,0.578125,0.96875,0.7880000000000109,0.7560000000000855,N
387124,387072.0,387187.0,1.2855371085493543,-1.3437907988538138,0.16082306035166882,-1.045314670356109,1.1247140481976854,-1.5046138592054827,-0.7475100945777511,0.12510184208773814,0.4921875,0.8984375,0.7560000000000855,0.8919999999998254,N
387347,387477.0,387536.0,1.5385745754729383,-0.8194730436217598,0.36508813691116127,-0.532618344723306,1.1734864385617771,-1.184561180532921,-0.9906507640524219,0.23728985434387398,1.4765625,0.4609375,0.8919999999998254,0.6960000000001401,N
387521,387477.0,387536.0,0.6674730026605437,-0.8194730436217598,0.36508813691116127,-1.22772462759594,0.3023848657493824,-1.184561180532921,-0.2552716319923153,0.5469706421921516,0.1171875,0.4609375,0.6960000000001401,1.0199999999999818,N
387776,387706.0,387828.0,1.334102523247422,-1.3536215840399082,-0.0372403358127002,-1.0146308551646943,1.3713428590601222,-1.316381248227208,-1.041752046306442,-0.027914148398468792,0.40625,0.953125,1.0199999999999818,1.0319999999999254,N
388034,388205.0,388288.0,1.1249402985676324,-1.014408661189822,0.5823476606320929,-0.9017444414440939,0.5425926379355396,-1.596756321821915,-0.3398092937038984,0.5176698366780764,1.984375,0.6484375,1.0319999999999254,0.9239999999999782,N
388265,388205.0,388288.0,1.2956423222660705,-1.014408661189822,0.5823476606320929,-0.7829388124769091,0.7132946616339776,-1.596756321821915,-0.44671478790207714,0.44946637711986004,0.1796875,0.6484375,0.9239999999999782,0.8959999999999582,N
388489,388648.0,388755.0,1.240154047381508,-1.2970033284190787,-0.010805671259665188,-1.0458404995392336,1.2509597186411732,-1.2861976571594136,-0.9726030145350568,-0.008713168563599457,2.078125,0.8359375,0.8959999999999582,0.8720000000000709,N
388707,388648.0,388755.0,1.5288004330963598,-1.2970033284190787,-0.010805671259665188,-0.8483797494694515,1.539606104356025,-1.2861976571594136,-1.197021387642913,-0.00706807182006084,0.375,0.8359375,0.8720000000000709,0.8600000000001273,N
388922,388868.0,388955.0,1.496968239153556,-1.5167145530066568,0.5378710236703885,-1.0131908702780936,0.9590972154831674,-2.054585576677045,-0.46680811272624123,0.3593069041828982,0.2578125,0.6796875,0.8600000000001273,0.9559999999999036,N
389161,389101.0,389200.0,1.3084150911675019,-1.1978244900992927,0.23032391128428778,-0.9154774338703714,1.078091179883214,-1.4281484013835806,-0.7548873624329002,0.1760327535497693,0.3046875,0.7734375,0.9559999999999036,0.9960000000000946,N
389410,389349.0,389451.0,1.2370149713185816,-1.1669506293486183,0.18411085520949763,-0.9433601503664267,1.052904116109084,-1.351061484558116,-0.779316210359924,0.14883478331167393,0.3203125,0.796875,0.9960000000000946,1.0119999999999436,N
389663,389601.0,389703.0,1.2262349160192454,-1.1496263733740204,0.19640675850759687,-0.9375253944864651,1.0298281575116486,-1.3460331318816172,-0.7650838104349287,0.16017058064632236,0.3125,0.796875,1.0119999999999436,0.9639999999999418,N
389904,389845.0,389944.0,1.2746840155730548,-1.1715952056455623,0.2193804111951025,-0.9191259883484557,1.0553036043779522,-1.3909756168406648,-0.7586787227621377,0.1721057207236387,0.3125,0.7734375,0.9639999999999418,0.9359999999999218,N
390138,390081.0,390177.0,1.3206222778673666,-1.198547160433213,0.2570731891458505,-0.9075624275918704,1.0635490887215162,-1.4556203495790634,-0.7306500551665642,0.19466064858529442,0.3046875,0.75,0.9359999999999218,0.9240000000002055,N
390369,390311.0,390406.0,1.3506561157816002,-1.211325303149196,0.28964467112641,-0.8968421265750712,1.0610114446551902,-1.500969974275606,-0.7068838569987068,0.2144473843061066,0.2890625,0.7421875,0.9240000000002055,0.8719999999998436,N
390587,390532.0,390623.0,1.3724978579025604,-1.2086340580483204,0.31623471299016814,-0.8806090669571934,1.0562631449123923,-1.5248687710384885,-0.6926911777418331,0.2304081650614999,0.28125,0.7109375,0.8719999999998436,0.8240000000000691,N
390793,390741.0,390827.0,1.3881836876840783,-1.2036520838441966,0.36786827626707264,-0.8670697505834133,1.0203154114170057,-1.5715203601112693,-0.6492537019022545,0.26499971115551085,0.265625,0.671875,0.8240000000000691,0.7799999999999727,N
390988,390939.0,391021.0,1.3932100429422127,-1.1945681758082891,0.39100227332403875,-0.8574214504552183,1.002207769618174,-1.585570449132328,-0.632080252357511,0.28064847458198855,0.2578125,0.640625,0.7799999999999727,0.7280000000000655,N
391170,391124.0,391201.0,1.376864907209756,-1.1770934432296707,0.43422622319430215,-0.8549084496714161,0.9426386840154539,-1.6113196664239728,-0.585010351240525,0.3153731502056147,0.2421875,0.6015625,0.7280000000000655,0.7279999999998381,N
391352,391306.0,391383.0,1.4024734171747448,-1.196738159868216,0.4717979402818709,-0.853305414001373,0.930675476892874,-1.668536100150087,-0.5577796469666785,0.3364041945495827,0.2421875,0.6015625,0.7279999999998381,0.7599999999999909,N
391542,391494.0,391575.0,1.4136958529150787,-1.2253925001933497,0.4386557826455689,-0.8668006613067143,0.9750400702695098,-1.6640482828389187,-0.585944578847232,0.31029006822156896,0.2578125,0.6328125,0.7599999999999909,0.8120000000001255,N
391745,391694.0,391779.0,1.4283441414138203,-1.2234862860241429,0.39752777854697813,-0.8565766824324965,1.030816362866842,-1.621014064571121,-0.6359083399683949,0.27831372497771617,0.265625,0.6640625,0.8120000000001255,0.7839999999998781,N
391941,391891.0,391974.0,1.3683007255018103,-1.23934889607956,0.41174780581836223,-0.9057576839514146,0.956552919683448,-1.6510967018979223,-0.5793439709399808,0.3009190875546441,0.2578125,0.6484375,0.7839999999998781,0.9080000000001291,N
392168,392111.0,392205.0,1.411433841572619,-1.2112677773400324,0.2998874135304489,-0.8581824678303294,1.1115464280421703,-1.5111551908704812,-0.7355607384056156,0.21247004620231752,0.2890625,0.734375,0.9080000000001291,0.7880000000000109,N
392365,392316.0,392405.0,1.1361453161402213,-1.1108760683014631,0.25823363340758143,-0.9777587888804539,0.8779116827326399,-1.3691097017090446,-0.6412281511384752,0.22728926462053964,0.3125,0.6953125,0.7880000000000109,0.9479999999998654,N
392602,392544.0,392639.0,1.3522256028263537,-1.1760733594029118,0.24138488630227445,-0.8697316164882122,1.1108407165240792,-1.4174582457051863,-0.7836849655994172,0.1785093299503751,0.2890625,0.7421875,0.9479999999998654,0.7480000000000473,N
392789,392743.0,392823.0,1.1770652624194995,-1.0035065094492432,0.33111365602108433,-0.8525495921836143,0.8459516063984152,-1.3346201654703276,-0.6338519589956121,0.28130441581503174,0.265625,0.625,0.7480000000000473,0.7760000000000673,N
392983,392934.0,393015.0,1.420857317395843,-1.161166429321014,0.41056224067601915,-0.8172294396521164,1.0102950767198238,-1.5717286699970332,-0.6427922936098956,0.28895388414404655,0.25,0.6328125,0.7760000000000673,0.7359999999998763,N
393167,393120.0,393198.0,1.3871054475613076,-1.1948050526301608,0.43068131229399015,-0.8613656984267251,0.9564241352673175,-1.6254863649241509,-0.5883925918455468,0.3104892371745622,0.2421875,0.609375,0.7359999999998763,0.7240000000001601,N
393348,393302.0,393438.0,1.3777203625221401,-1.1797827359270177,-0.738414872270548,-0.85632960651553,2.1161352347926883,-0.44136786365646963,-4.794493231251069,-0.5359686133394734,0.703125,1.0625,0.7240000000001601,0.7559999999998581,N
393537,393518.0,393566.0,0.9426232427610046,-0.06639394402299001,0.5012836797689059,-0.07043529271410479,0.44133956299209876,-0.5676776237918959,-0.7774475239029128,0.531796434703449,0.2265625,0.375,0.7559999999998581,0.7400000000000091,N
393722,393711.0,393774.0,0.7965250204445581,-0.03830494001804527,0.4702752784446508,-0.04809006501348375,0.3262497419999073,-0.5085802184626961,-0.6414912144756126,0.5904086706305595,0.40625,0.4921875,0.7400000000000091,0.6960000000001401,N
393896,393851.0,393927.0,1.3171792019613706,-1.292814486652377,0.40136552143788184,-0.9815023534590336,0.9158136805234888,-1.694180008090259,-0.5405645658372673,0.30471595728221407,0.2421875,0.59375,0.6960000000001401,0.6959999999999127,N
394070,394026.0,394100.0,1.3841069323323454,-1.1693918831006742,0.4762086004137962,-0.8448710542401107,0.9078983319185492,-1.6456004835144704,-0.5517124849037307,0.3440547758917309,0.234375,0.578125,0.6959999999999127,0.7239999999999327,N
394251,394205.0,394281.0,1.4103682891863707,-1.1917486478850075,0.46815771363031405,-0.8449910970222657,0.9422105755560566,-1.6599063615153216,-0.5676287514772318,0.33194004517812165,0.234375,0.59375,0.7239999999999327,0.7080000000000837,N
394428,394383.0,394459.0,1.3854876040187623,-1.1884965304831299,0.437438081270852,-0.8578182345592716,0.9480495227479102,-1.625934611753982,-0.5830797351224345,0.3157286142452764,0.2421875,0.59375,0.7080000000000837,0.7080000000000837,N
394605,394560.0,394635.0,1.3912975085047685,-1.187975091863076,0.480936185538284,-0.8538612946556602,0.9103613229664845,-1.6689112774013601,-0.54548215671716,0.3456745826096875,0.234375,0.5859375,0.7080000000000837,0.7519999999999527,N
394793,394745.0,394824.0,1.417339839965109,-1.212830663888323,0.4480051517434191,-0.8557091458871146,0.9693346882216898,-1.6608358156317422,-0.5836426930936446,0.31608873123502107,0.2421875,0.6171875,0.7519999999999527,0.7239999999999327,N
394974,394928.0,395014.0,1.046924055230081,-1.0985153007153128,0.2801880666443305,-1.049278880571613,0.7667359885857504,-1.3787033673596434,-0.5561283208106813,0.2676297915255696,0.3125,0.671875,0.7239999999999327,0.956000000000131,N
395213,395154.0,395252.0,1.3086874917067548,-1.1980029391352118,0.21477035825080384,-0.9154232364311886,1.093917133455951,-1.4127732973860156,-0.7743047914905892,0.16411126385162142,0.3046875,0.765625,0.956000000000131,0.9800000000000182,N
395458,395398.0,395498.0,1.2650062301680725,-1.1767892280512493,0.21952046864479902,-0.9302635828875702,1.0454857615232735,-1.3963096966960484,-0.7487491951084381,0.173533112651653,0.3125,0.78125,0.9800000000000182,0.9679999999998472,N
395700,395641.0,395740.0,1.2834572700089277,-1.1766018778326892,0.22467054346715631,-0.916744098402672,1.0587867265417714,-1.4012724212998455,-0.755589498835367,0.1750510505625119,0.3125,0.7734375,0.9679999999998472,0.928000000000111,N
395932,395875.0,395970.0,1.3428986555588671,-1.1971069046511469,0.27614405402590886,-0.8914350310023604,1.0667546015329583,-1.4732509586770557,-0.7240820684690941,0.2056328322936532,0.296875,0.7421875,0.928000000000111,0.8679999999999382,N
396149,396094.0,396161.0,1.2618698260108052,-1.2561746106153675,0.7360724934142859,-0.9954866854900222,0.5257973325965193,-1.9922471040296534,-0.26392174521574463,0.5833188798414005,0.09375,0.5234375,0.8679999999999382,0.8079999999999927,N
396351,396308.0,396375.0,0.8425804722905099,-1.8971431706451605,0.5725386673451162,-2.2515869202236294,0.27004180494539376,-2.4696818379902767,-0.109342750467462,0.6795062147461125,0.1875,0.5234375,0.8079999999999927,0.7639999999998963,N
396542,396586.0,396647.0,-0.6658400337106014,0.5775329135127779,-0.2725840159223529,-0.867374871249924,-0.39325601778824854,0.8501169294351307,-0.46259050275537,0.409383638894906,0.8203125,0.4765625,0.7639999999998963,0.9120000000000346,N
396770,396707.0,396792.0,2.4387739303234532,-2.467796741364935,-0.6572802094083653,-1.0119005745799623,3.0960541397318186,-1.8105165319565697,-1.7100391435730267,-0.26951256171628446,0.171875,0.6640625,0.9120000000000346,0.9080000000001291,N
396997,396946.0,397043.0,2.241857996957012,-1.3112041311801823,0.21721461071012554,-0.5848738559533861,2.0246433862468867,-1.528418741890308,-1.3246653752379804,0.09689044132365296,0.359375,0.7578125,0.9080000000001291,0.8119999999998981,N
397200,397350.0,397403.0,1.7960361011919155,-0.9630376541588057,0.7735992849022278,-0.5362017241856656,1.0224368162896877,-1.7366369390610337,-0.5887452888353853,0.430725910458503,1.5859375,0.4140625,0.8119999999998981,0.8440000000000509,N
397411,397462.0,397507.0,1.1254812094026356,-1.1085432391276908,-0.3500828514494616,-0.984950463736365,1.4755640608520972,-0.7584603876782292,-1.9454728088951871,-0.3110517070607272,0.75,0.3515625,0.8440000000000509,0.7719999999999345,N
397604,397590.0,397628.0,2.0489057113200992,0.8918543715928161,0.4373096378111202,0.43528326689967545,1.611596073508979,0.4545447337816959,3.545516983776078,0.21343570638463585,0.1875,0.296875,0.7719999999999345,0.7440000000001419,N
397790,397757.0,397833.0,0.8104267116368038,-0.9478598776379553,0.6332635722719048,-1.1695812391518787,0.17716313936489902,-1.58112344990986,-0.11204889749437281,0.7813952368288973,0.3359375,0.59375,0.7440000000001419,0.8199999999999363,N
397995,398140.0,398215.0,1.4229650014434247,-0.43409305940983445,0.3705405147050519,-0.3050623585046012,1.052424486738373,-0.8046335741148863,-1.307954975525427,0.26040030101174916,1.71875,0.5859375,0.8199999999999363,0.7560000000000855,N
398184,398140.0,398215.0,1.2338915829709531,-0.43409305940983445,0.3705405147050519,-0.3518081048617165,0.8633510682659012,-0.8046335741148863,-1.07297420346349,0.30030232786973693,0.2421875,0.5859375,0.7560000000000855,0.7879999999997835,N
398381,398331.0,398548.0,1.4253567214082665,-1.235969804959846,-6.306698352225391,-0.867130162152458,7.732055073633657,5.070728547265545,1.524841056183784,-4.4246456045012446,1.3046875,1.6953125,0.7879999999997835,0.8000000000001819,N
398581,398599.0,398657.0,1.6284253653508847,-1.5128010554872366,-0.8215717191919526,-0.9289962485700204,2.4499970845428374,-0.691229336295284,-3.544405533587236,-0.5045191119427967,0.59375,0.453125,0.8000000000001819,0.9519999999999982,N
398819,398825.0,398892.0,-3.775796235586954,-5.2111474294677675,2.978857239138674,1.3801453003084754,-6.754653474725628,-8.190004668606441,0.8247435438733342,-0.7889348506317384,0.5703125,0.5234375,0.9519999999999982,0.9959999999998672,N
399068,399060.0,399160.0,-1.6113122371392252,-3.5307857977189876,-3.102935009281615,2.191248670703114,1.4916227721423898,-0.42785078843737256,-3.4863153521118937,1.9257192602165452,0.71875,0.78125,0.9959999999998672,0.8880000000001473,N
399290,399349.0,399413.0,6.020192757490098,-7.129335813569553,2.044529304041039,-1.1842371333873822,3.975663453449059,-9.173865117610593,-0.4333684224130552,0.3396119337702787,0.9609375,0.5,0.8880000000001473,0.8759999999999764,N
399509,399504.0,399592.0,0.9332513627703928,0.11695305364881843,-0.8598110324051891,0.12531784931086387,1.793062395175582,0.9767640860540076,1.8357169564037794,-0.9213070204931786,0.6484375,0.6875,0.8759999999999764,0.8079999999999927,N
399711,399702.0,399773.0,0.007977333792238115,-2.1754184810878066,-1.2333477949093867,-272.6999443353457,1.241325128701625,-0.9420706861784198,-1.3176560388872232,-154.60651729396415,0.484375,0.5546875,0.8079999999999927,0.7839999999998781,N
399907,399930.0,400001.0,2.637349752333082,-2.7479963473203024,-4.851358181983841,-1.0419537055672419,7.488707934316922,2.1033618346635383,3.5603517240365083,-1.8394822975952194,0.734375,0.5546875,0.7839999999998781,0.8160000000000309,N
400111,400080.0,400153.0,2.230223078455211,-3.7360883452512836,4.353725028808982,-1.6752083598018936,-2.123501950353771,-8.089813374060265,0.26249084523540606,1.9521477787884065,0.328125,0.5703125,0.8160000000000309,0.7760000000000673,N
400305,400295.0,400366.0,1.3791876430367025,-2.2696029460633977,0.7423554320512761,-1.6456085272531693,0.6368322109854264,-3.0119583781146737,-0.21143459870253906,0.5382555708059812,0.4765625,0.5546875,0.7760000000000673,0.7839999999998781,N
400501,400671.0,400794.0,1.0378069513300872,-1.1568476513942316,-0.026512651458653745,-1.1147040881847805,1.064319602788741,-1.1303349999355778,-0.9415966088366728,-0.02554680465829822,2.2890625,0.9609375,0.7839999999998781,0.9240000000002055,N
400732,400891.0,400990.0,1.3016951215683041,-1.1931250656446035,0.15162991747315233,-0.916593329632446,1.1500652040951518,-1.3447549831177559,-0.8552228610663154,0.11648650667943355,2.015625,0.7734375,0.9240000000002055,0.8399999999999181,N
400942,400891.0,400990.0,1.3867544835644212,-1.1931250656446035,0.15162991747315233,-0.8603722430937266,1.2351245660912689,-1.3447549831177559,-0.9184755450600275,0.10934157363126953,0.375,0.7734375,0.8399999999999181,0.8160000000000309,N
401146,401091.0,401172.0,1.3328428216343726,-1.262642109398797,0.5120449377951843,-0.9473300894178254,0.8207978838391883,-1.7746870471939813,-0.4625028875581078,0.3841750351082652,0.203125,0.6328125,0.8160000000000309,0.7239999999999327,N
401327,401282.0,401365.0,1.3408416027729289,-1.14525157018709,0.27952050528398653,-0.8541289051731773,1.0613210974889422,-1.4247720754710764,-0.7449058805690268,0.20846646218757223,0.296875,0.6484375,0.7239999999999327,0.6920000000000073,N
401500,401456.0,401556.0,1.4469986050678227,-1.214004332965181,-0.09853801339373518,-0.8389809974338428,1.545536618461558,-1.1154663195714458,-1.3855520255020717,-0.06809820897451146,0.4375,0.78125,0.6920000000000073,0.7280000000000655,N
401682,401636.0,401727.0,1.4605004145467009,-1.139102063996055,0.15221602269324455,-0.7799395691028276,1.3082843918534564,-1.2913180866892995,-1.0131387497310251,0.10422182779077692,0.3515625,0.7109375,0.7280000000000655,0.7359999999998763,N
401866,401818.0,401901.0,1.4183425602220405,-1.1863694651310244,0.3708850703944326,-0.8364477654434195,1.047457489827608,-1.557254535525457,-0.6726308807790174,0.2614918855261389,0.2734375,0.6484375,0.7359999999998763,0.7480000000000473,N
402053,402005.0,402085.0,1.4152151586171802,-1.1974629392138871,0.43489585145926485,-0.8461349017657069,0.9803193071579153,-1.632358790673152,-0.60055381988273,0.30730016479204875,0.25,0.625,0.7480000000000473,0.7560000000000855,N
402242,402194.0,402274.0,1.406003025250001,-1.215100324177511,0.4403861952105475,-0.8642231221098932,0.9656168300394536,-1.6554865193880584,-0.583282810660632,0.31321852606415446,0.25,0.625,0.7560000000000855,0.7599999999999909,N
