peak_pos,onset,diastolic_notch,asp,adp,adn,rp,d1,d2,rd,rn,annotation
17180,17207.0,17239.0,10.14840024012496,11.430864343124403,9.443687094485677,1.126371060724311,0.7047131456392837,1.9871772486387265,0.3546302405193258,0.9305591887425789,N
17377,17522.0,17609.0,8.174274790174197,-1.9056231807613542,0.47563142884759846,-0.2331244336258415,7.6986433613265985,-2.381254609608953,-3.233019825037047,0.05818637629105965,N
17576,17522.0,17609.0,1.4386528120119835,-1.9056231807613542,0.47563142884759846,-1.3245886463018854,0.963021383164385,-2.381254609608953,-0.4044176457562979,0.3306089036050462,N
17768,17720.0,17801.0,1.5421395529321815,-1.3184657046672938,0.4524187180814823,-0.8549587501081855,1.0897208348506993,-1.770884422748776,-0.6153540122958611,0.2933708024162054,N
17961,17912.0,17993.0,1.5410166125126754,-1.3495488334228007,0.48065750705945054,-0.8757522939498488,1.0603591054532249,-1.8302063404822513,-0.5793658791356963,0.3119093611039816,N
18157,18101.0,18176.0,1.4604857858643039,-1.6277669986879033,0.2681424251981772,-1.1145380629121315,1.1923433606661267,-1.8959094238860805,-0.6289031246134947,0.18359810673507695,N
18353,18488.0,18550.0,1.804383128297765,-1.375705560888805,0.9555251704403478,-0.76242430962355,0.8488579578574171,-2.3312307313291525,-0.3641243856516254,0.5295578059088701,N
18537,18488.0,18550.0,1.9178482639206516,-1.375705560888805,0.9555251704403478,-0.7173172073980734,0.9623230934803038,-2.3312307313291525,-0.41279615979137113,0.4982277213563134,N
18725,18671.0,18772.0,1.3143856545136965,-2.147471627814192,-0.04046167045116013,-1.6338215655653403,1.3548473249648567,-2.107009957363032,-0.6430189474094736,-0.030783712765132358,N
18923,18897.0,18963.0,0.88813796500977,0.49062721417324023,0.5353531820515025,0.5524222964253567,0.35278478295826754,-0.044725967878262274,-7.887694770932573,0.602781553252949,N
19116,19060.0,19133.0,0.9030924407017548,-1.1997075490371232,0.38556479124902565,-1.3284437948621088,0.5175276494527291,-1.5852723402861488,-0.3264597736937194,0.42693834415159054,N
19312,19351.0,19394.0,0.8557130394938868,-0.6988454369818489,-0.06247657399070344,-0.8166820005397866,0.9181896134845902,-0.6363688629911455,-1.4428575420374803,-0.07301112768791666,N
19504,19450.0,19528.0,2.180599291002263,-2.3221701671288475,0.7460241071376633,-1.0649229212862463,1.4345751838645997,-3.068194274266511,-0.46756334691601376,0.3421188432996189,N
19699,19651.0,19744.0,1.81917857641776,-2.1900755656596456,-0.01582141380789428,-1.2038815727328092,1.8349999902256542,-2.174254151851751,-0.8439675686776711,-0.008697009745491317,N
19894,19836.0,19926.0,1.6088414404941629,-1.4779385634936109,-0.22856204482093626,-0.9186353150125567,1.8374034853150991,-1.2493765186726746,-1.4706563296604442,-0.14206623416583078,N
20082,20132.0,20179.0,2.3224831077623547,-0.8352652260694556,0.19014784488437714,-0.3596431867589382,2.1323352628779775,-1.0254130709538327,-2.079489059852234,0.08187264925581271,N
20273,20266.0,20300.0,0.7974190893696563,0.7546384231052158,-0.2630665353972676,0.9463510883615066,1.0604856247669239,1.0177049585024833,1.042036413311173,-0.32989746408656506,N
20465,20421.0,20480.0,1.842357335479109,-1.7341589340290156,1.2978876420743832,-0.9412717612558281,0.5444696934047257,-3.032046576103399,-0.17957167864632373,0.7044711778113689,N
20656,20592.0,20679.0,2.3697680210665872,-2.1816672252448184,0.13651323103270274,-0.9206248062470231,2.2332547900338846,-2.318180456277521,-0.9633653773528882,0.05760615799484911,N
20847,20869.0,20906.0,1.4657966120145367,0.16764962041228607,-0.8923926046084384,0.11437440845348566,2.358189216622975,1.0600422250207244,2.2246181906356335,-0.6088106612430813,N
21034,20980.0,21057.0,2.5332173814329537,-1.8831269569200393,0.5321144073200942,-0.7433736128301864,2.0011029741128596,-2.4152413642401336,-0.8285312614055999,0.2100547750935987,N
21221,21157.0,21247.0,1.496339688988812,-2.129439994623575,-0.22934046966620797,-1.4230993204909215,1.7256801586550201,-1.9000995249573671,-0.9082051418826282,-0.15326765129192715,N
21410,21576.0,21639.0,1.5131892104025764,-0.12311403397047231,-0.08344410307638189,-0.08136063429749042,1.5966333134789583,-0.03966993089409042,-40.247947941769844,-0.055144526872605716,N
21601,21576.0,21639.0,2.2652106618359276,-0.12311403397047231,-0.08344410307638189,-0.054349926938225594,2.3486547649123093,-0.03966993089409042,-59.20491193147467,-0.03683723747298249,N
21789,21744.0,21806.0,1.0385993034065442,-2.5931560230824457,1.321469923953561,-2.4967819779746123,-0.28287062054701684,-3.914625947036007,0.07225993603838313,1.2723577992197934,N
21976,21928.0,22044.0,2.5793261390593027,-2.3071561688869187,-1.1595422254108216,-0.8944802031620374,3.7388683644701244,-1.147613943476097,-3.2579495794074926,-0.449552388064316,N
22169,22152.0,22216.0,2.511090541972349,0.6953104134258212,-0.243850362824899,0.27689579559313143,2.754940904797248,0.9391607762507203,2.933407116719048,-0.09710934701437147,N
22366,22307.0,22382.0,2.8941959775624797,-1.9648702279132941,0.9616553655635862,-0.6789001999678429,1.9325406119988935,-2.9265255934768803,-0.6603532244195837,0.3322702999447542,N
22558,22489.0,22597.0,2.458689124074244,-1.8946836061036036,-0.7511600103818722,-0.7706072262458142,3.209849134456116,-1.1435235957217316,-2.806981112121459,-0.30551239806077646,N
22747,22689.0,22766.0,2.123942835332303,-2.18306483839877,1.3796757138333513,-1.0278359671846897,0.7442671214989516,-3.562740552232121,-0.20890298088999346,0.6495823196755167,N
22947,23091.0,23174.0,1.970465607272229,-0.4623608061729018,-0.8547665402241544,-0.23464545865023287,2.8252321474963837,0.3924057340512526,7.199772843093513,-0.4337891192160577,N
23143,23091.0,23174.0,1.4697016124463755,-0.4623608061729018,-0.8547665402241544,-0.3145950186468696,2.32446815267053,0.3924057340512526,5.923634521525438,-0.5815918911603848,N
23333,23380.0,23444.0,1.870598332326551,-1.241478203268153,-1.3240312708761794,-0.6636797338122655,3.1946296032027304,0.08255306760802639,38.69789089330129,-0.7078116386586423,N
23517,23474.0,23591.0,1.1682467800572538,-1.1828596179820945,-1.0523623835959137,-1.0125083485563937,2.2206091636531675,-0.13049723438618077,-17.016522795277897,-0.90080486551338,N
23701,23638.0,23738.0,2.187373635621142,-2.2923510526292126,-0.3673665180716779,-1.0479924487058474,2.55474015369282,-1.9249845345575347,-1.3271484044831754,-0.16794868150971287,N
23883,23837.0,23907.0,1.5279357164898701,-2.586822481940796,-0.17911635414587374,-1.693017876356414,1.707052070635744,-2.4077061277949223,-0.7089951929470452,-0.11722767667042833,N
24058,24016.0,24088.0,1.713092445411042,-1.1102554167702323,-0.8597153909386409,-0.6481001184403892,2.572807836349683,-0.2505400258315914,-10.269049138196701,-0.5018499691838635,N
24227,24175.0,24274.0,2.18937235633337,-2.3347872161472356,-0.027039712786726074,-1.066418514599955,2.216412069120096,-2.3077475033605097,-0.96042225845444,-0.012350440393798783,N
24396,24358.0,24409.0,1.46103986451608,-1.0329583103435958,0.793708740832237,-0.7070021396614857,0.6673311236838431,-1.8266670511758327,-0.36532718059061686,0.5432492022352354,N
24576,24529.0,24607.0,1.5112593310646993,-1.496750174333611,0.5032466795581654,-0.9903992938651591,1.008012651506534,-1.9999968538917763,-0.5040071185837373,0.3329982281754531,N
24761,24713.0,24792.0,1.5545820526679845,-1.3318308648932142,0.504687208960866,-0.856713135602921,1.0498948437071185,-1.8365180738540803,-0.5716768370832475,0.32464494755662354,N
24953,24904.0,24985.0,1.561084947159321,-1.3541493647942136,0.4921317676116442,-0.8674411775338271,1.0689531795476768,-1.8462811324058577,-0.5789763870655722,0.31524983218060476,N
25153,25102.0,25187.0,1.528597041083195,-1.3340836865232775,0.44100130628275275,-0.8727504048927889,1.0875957348004424,-1.7750849928060302,-0.6127006533254421,0.28850069340069523,N
25354,25303.0,25388.0,1.5186629374763412,-1.3172761025537143,0.423657282842769,-0.8673920130972024,1.0950056546335722,-1.7409333853964832,-0.6289761939307021,0.27896728917793123,N
25550,25500.0,25584.0,1.5653195627628913,-1.3230347406863916,0.454627658966632,-0.8452170228749641,1.1106919037962593,-1.7776623996530236,-0.6248047458353463,0.2904376012296074,N
25746,25784.0,25899.0,0.9707483906315879,0.059435563047196306,-12.298617184501325,0.06122653781432114,13.269365575132912,12.358052747548522,1.0737424290218514,-12.669212025682167,N
25945,25933.0,26003.0,-4.225314997733452,-7.5781761523324,-2.459399205825771,1.7935174434089514,-1.7659157919076813,-5.118776946506629,0.3449878379859571,0.58206292481035,N
26132,26218.0,26286.0,3.746506879094519,-6.959041009784256,-10.97367543631231,-1.8574745047488512,14.72018231540683,4.014634426528055,3.666630819020095,-2.929041848967458,N
26323,26314.0,26433.0,-16.085918700492122,-18.5807427366365,1.0735794116288686,1.155093661891257,-17.159498112120993,-19.65432214826537,0.8730648649531492,-0.06674032311228976,N
26511,26461.0,26599.0,2.4586621931176853,-22.17580129773023,-8.51368667936496,-9.019458370411757,10.972348872482646,-13.66211461836527,-0.8031222968758502,-3.462731359841367,N
26700,26671.0,26769.0,-4.232533468797658,-13.142289281996362,-1.7128455247842311,3.1050644676248034,-2.5196879440134268,-11.42944375721213,0.22045586797900557,0.4046856421600375,N
26885,26852.0,26966.0,1.3334563225438127,-6.859885064997834,-8.62753726677141,-5.144439265855626,9.960993589315223,1.7676522017735765,5.635154686719958,-6.470056139756268,N
27067,27156.0,27209.0,15.446846870476834,-11.714929250692773,-2.615034141913935,-0.7584026273402904,18.06188101239077,-9.099895108778838,-1.9848449676047515,-0.16929242348559712,N
27265,27327.0,27363.0,1.9262168520008904,-9.526617784842301,4.6521279577332715,-4.945765984212196,-2.725911105732381,-14.178745742575572,0.19225333151627688,2.415163148895097,N
27453,27467.0,27550.0,-17.601893806009762,-24.51159738448615,1.1257193368708487,1.392554554335354,-18.72761314288061,-25.637316721357,0.7304825753188006,-0.06395444429317587,N
27644,27578.0,27672.0,8.750319146363363,-6.425500012822986,4.982964016451112,-0.7343160752592008,3.767355129912251,-11.408464029274098,-0.3302245701301441,0.5694608314397349,N
27840,27814.0,27885.0,5.920457739759184,-4.892344104225366,0.5550730370537312,-0.8263455832765327,5.3653847027054535,-5.447417141279097,-0.9849410396806181,0.09375508811187104,N
28036,27969.0,28067.0,17.1945883655114,-19.229752261018835,12.963288104840855,-1.118360722120544,4.231300260670546,-32.19304036585969,-0.131435248506624,0.7539167457385829,N
28224,28271.0,28368.0,0.7465697536143259,-23.57920663321749,11.536277969527603,-31.583393941510234,-10.789708215913278,-35.11548460274509,0.30726354307722725,15.452377910674352,N
28427,28397.0,28577.0,-5.7546368577114935,-8.161607675333492,0.07444419389640557,1.4182663262924298,-5.829081051607899,-8.236051869229899,0.7077518626838055,-0.012936384299670747,N
28623,28772.0,28857.0,1.6935668561816748,-1.3430937633136752,0.45717832829285354,-0.7930562400954291,1.2363885278888214,-1.8002720916065287,-0.6867787006493511,0.26994997370438056,N
28823,28772.0,28857.0,1.5384566939206303,-1.3430937633136752,0.45717832829285354,-0.8730136952317529,1.0812783656277767,-1.8002720916065287,-0.6006194122927632,0.297166849154377,N
29023,28973.0,29044.0,2.50883423571853,-1.4565686169871057,0.950610264422984,-0.5805758691625733,1.5582239712955457,-2.40717888141009,-0.6473237129692502,0.37890517073190744,N
29219,29173.0,29225.0,1.8180756406249976,-1.4675560151973428,1.674888862613299,-0.8072029471187694,0.14318677801169866,-3.1424448778106417,-0.045565406420575834,0.9212426728502475,N
29424,29571.0,29607.0,1.5902311404798113,-1.4811595827122055,1.2443605556121464,-0.9314115067985046,0.34587058486766487,-2.725520138324352,-0.12690076290550026,0.7825029481165189,N
29618,29759.0,29793.0,1.1092858286681038,-2.6914181500696146,0.7267641463980937,-2.4262620872937175,0.38252168227001004,-3.4181822964677084,-0.11190792330335964,0.6551640051786329,N
29814,29852.0,29913.0,1.8310678861318934,-0.6123683253471466,-0.30903024899922216,-0.33443234409007444,2.1400981351311157,-0.3033380763479244,-7.05515826070069,-0.16877050345306666,N
